138.55	-30.15	4.17230769231e-05
139.25	-30.15	1.65e-05
139.3	-30.15	0.00109661
139.35	-30.15	0.000469724285714
132.75	-30.2	10.6666666667
132.8	-30.2	11
132.95	-30.2	17
133.3	-30.2	1.9999
133.35	-30.2	6
133.4	-30.2	10
133.45	-30.2	4.6666
133.5	-30.2	9
133.65	-30.2	5
133.75	-30.2	4.55555555556
133.8	-30.2	3.0000077
133.85	-30.2	3.33333333333
133.9	-30.2	3.5
133.95	-30.2	3.49999666667
134	-30.2	6.8123087234
134.05	-30.2	3.96445238806
134.1	-30.2	2.35898444444
134.15	-30.2	0.463417328293
134.2	-30.2	8.8750125
134.25	-30.2	5.399996125
134.3	-30.2	8.7599932
134.35	-30.2	7.77419678419
134.55	-30.2	12.8
134.65	-30.2	81.4
138.2	-30.2	0.99999
138.4	-30.2	36.25
138.45	-30.2	5.99995
138.55	-30.2	0.00010717
138.6	-30.2	1.82782608696e-05
138.7	-30.2	4.23966666667e-05
139.25	-30.2	2.04681440938
139.3	-30.2	0.39936712125
139.35	-30.2	3.92218712154
139.4	-30.2	0.49674052
139.5	-30.2	141
139.75	-30.2	3402
132.7	-30.25	53
132.75	-30.25	59
132.8	-30.25	24
132.85	-30.25	40
132.95	-30.25	32
133	-30.25	0.99989
133.5	-30.25	3.75
133.55	-30.25	1.799988
133.6	-30.25	3.9999
133.65	-30.25	158
133.7	-30.25	24.500025
133.75	-30.25	2.20002
133.8	-30.25	6.1250125
133.85	-30.25	7.5
133.95	-30.25	0.49998169
134	-30.25	9
134.1	-30.25	3.00003333333
134.15	-30.25	8
134.2	-30.25	4.33333333333
134.25	-30.25	4.33333
134.3	-30.25	1.44444222222
134.4	-30.25	7
134.55	-30.25	4.50001317625
134.7	-30.25	20
134.75	-30.25	43.3333333333
134.8	-30.25	114
134.9	-30.25	195.643333333
134.95	-30.25	380
138.1	-30.25	44
138.25	-30.25	40
138.35	-30.25	42
138.45	-30.25	20
139.15	-30.25	1.48297482517
139.2	-30.25	0.0772277192308
139.25	-30.25	2.421508
139.35	-30.25	2.2501
139.4	-30.25	1.0013663
132.65	-30.3	45
133.25	-30.3	48
